gamma,delta_left,delta_right,Z_prime,abs_Z_prime,inv_abs_Z_prime,delta_min,delta_geom,delta_prod,log_delta_sum
379638.57941972,0.49400270998012275,0.4946914920001291,8.735887582714566,8.735887582714566,0.11447033750510588,0.49400270998012275,0.4943469810286839,0.24437893765217397,-1.409035235217646
380651.957208249,0.32093714200891554,0.8081780649954453,8.16094906391965,8.16094906391965,0.12253476797460938,0.32093714200891554,0.5092880898017681,0.2593743584139338,-1.349482861585067
381380.406380941,0.8719776410143822,0.7147245830274187,30.272867511436157,30.272867511436157,0.033032880007889266,0.7147245830274187,0.789445283653805,0.6232238558832366,-0.47284950549965077
381820.724209641,0.337678687996231,0.3565382180386223,3.2613989082493235,3.2613989082493235,0.30661689297516415,0.337678687996231,0.34698034193279037,0.12039535768779612,-2.116974304261104
382831.958622533,0.24239550600759685,0.5787243529921398,-6.655628654129379,6.655628654129379,0.15024876716635413,0.24239550600759685,0.3745399609954175,0.14028018238244883,-1.964113553579491
384392.569282796,0.49473033397225663,0.5200003240024671,9.665921516399852,9.665921516399852,0.1034562507365007,0.49473033397225663,0.5072079789981839,0.2572599339594222,-1.3576682890391254
385552.790068654,0.9280254619661719,0.37130882998462766,-5.820703016392583,5.820703016392583,0.17180055350423223,0.37130882998462766,0.5870128179849251,0.34458404847860286,-1.0654172459231488
385889.047623633,0.845683105988428,0.3040319809806533,-2.7044068990036907,2.7044068990036907,0.36976684254444186,0.3040319809806533,0.5070647986160483,0.25711470999553354,-1.3582329512729814
386036.76265522,0.3701354080112651,0.5970245429780334,-5.352028276061908,5.352028276061908,0.18684505171108942,0.3701354080112651,0.4700850165745697,0.22097992280791348,-1.5096834286142409
386925.052889191,0.6727115029934794,0.5660657049738802,10.321752748425459,10.321752748425459,0.09688277024002014,0.5660657049738802,0.617089062604453,0.3807989111860424,-0.9654838353493653
387782.011825731,0.3325603069970384,0.7133650179603137,4.507733279927556,4.507733279927556,0.2218409870106758,0.3325603069970384,0.4870696966285521,0.23723688937382975,-1.43869610382481
388294.570223365,0.3233439319883473,0.5796967369969934,7.181364414664866,7.181364414664866,0.1392493044856389,0.3233439319883473,0.4329450569084058,0.18744142230142272,-1.6742888967756266
388628.854735836,0.4547597919590771,0.5284795900224708,-5.641488402210835,5.641488402210835,0.177258185908547,0.4547597919590771,0.49023593137716576,0.24033126841323718,-1.425737022302747
389881.756417612,0.8715434269979596,0.47060601599514484,-15.169745736138362,15.169745736138362,0.06592068300905891,0.47060601599514484,0.6404323383045746,0.4101535799462651,-0.8912236041885246
390406.985322545,0.320079936995171,0.24474150699097663,2.616194603693803,2.616194603693803,0.38223456259259186,0.24474150699097663,0.2798872025259015,0.078336846137775,-2.5467372101995425
391356.573014956,0.38518057903274894,0.5470218029804528,4.431920679913169,4.431920679913169,0.22563580718678208,0.38518057903274894,0.45902306566832685,0.21070217481554912,-1.5573096363669388
391610.469716075,0.9550172949675471,0.7956127630313858,20.521356349507126,20.521356349507126,0.048729722488543875,0.7956127630313858,0.8716788105672238,0.7598239487918901,-0.27466851886237503
392896.302193406,0.5061558339511976,0.7260022230329923,5.477522030712886,5.477522030712886,0.18256430451450917,0.5061558339511976,0.6061932535501262,0.3674702606496876,-1.0011128870059316
393704.445317227,0.7445265759597532,0.3612777370144613,8.105325118226533,8.105325118226533,0.12337568023660014,0.3612777370144613,0.5186336631090052,0.2689808765098651,-1.3131149929487795
393977.35942876,0.47269700799370185,0.5714887549984269,7.307220052706753,7.307220052706753,0.13685094916904525,0.47269700799370185,0.5197509255304911,0.2701410245898021,-1.3088111430463094
394349.078960863,0.4274179720086977,0.7684535669977777,6.838683640109481,6.838683640109481,0.14622697183050143,0.4274179720086977,0.5731063297408606,0.32845086518904004,-1.1133680254895966
394389.738626426,0.6617012770147994,0.807445251964964,-23.083590390934503,23.083590390934503,0.04332081721536372,0.6617012770147994,0.7309497618473879,0.5342875543447532,-0.6268210936740353
394602.900634272,0.20137677801540121,0.5852127039688639,4.4376159297379525,4.4376159297379525,0.22534622550335298,0.20137677801540121,0.34329032724347275,0.11784824877893062,-2.1383575094564318
394640.507706747,0.6897103629889898,0.45079360401723534,13.147277742562787,13.147277742562787,0.07606137328053975,0.45079360401723534,0.5575993366744999,0.3109170202598423,-1.1682292182893455
395176.78432038,0.5042449749889784,0.7240577889606357,-14.798124006702501,14.798124006702501,0.06757613326845152,0.5042449749889784,0.604237123722989,0.3651025016850307,-1.0075771382897052
395402.031819245,0.9650297799962573,0.25307539699133486,-12.425375190064214,12.425375190064214,0.08048046716526007,0.25307539699133486,0.4941915566670614,0.24422529468101334,-1.4096641408474277
395988.988025065,0.8911749619874172,0.4636822530301288,-4.810985778663969,4.810985778663969,0.20785760881581822,0.4636822530301288,0.6428234704943224,0.41322201421836496,-0.8837702657638663
396165.149668631,0.5580947610433213,0.5899650469655171,-16.671086271852626,16.671086271852626,0.05998409363932059,0.5580947610433213,0.573808680581021,0.3292564019101321,-1.1109184946293804
396321.576545025,0.9885918920044787,0.3928590799914673,7.265745405377244,7.265745405377244,0.13763212777314196,0.3928590799914673,0.6231992467741786,0.3883773011799035,-0.9457779861370657
396402.666854473,0.5137295339955017,0.5891165990033187,-8.601663618299389,8.601663618299389,0.1162565806308184,0.5137295339955017,0.5501332528351561,0.30264659587498977,-1.1951895044361298
396695.452880289,0.6571082249865867,0.5213465979904868,10.074744108040298,10.074744108040298,0.0992581041539244,0.5213465979904868,0.5853043119679919,0.34258113760832437,-1.071246751209293
397429.173938087,0.21357626700773835,0.6977128699654713,-2.267532567188201,2.267532567188201,0.4410079989457553,0.21357626700773835,0.3860244943141315,0.14901491021048094,-1.9037089095164812
398174.383691741,0.770341784984339,0.42630824603838846,6.118128093181604,6.118128093181604,0.1634486863906066,0.42630824603838846,0.5730646169558499,0.32840305520675495,-1.1135135981378979
398386.719577797,0.4504552009748295,0.8764691110118292,15.595333230214676,15.595333230214676,0.06412174624538206,0.4504552009748295,0.6283391357770608,0.39481006954906367,-0.9293504663046451
399001.157526791,0.6729357189615257,0.667072726006154,-28.374689262885333,28.374689262885333,0.03524267669454341,0.667072726006154,0.6699978093058037,0.44889706447457606,-0.8009616725906021
399341.91516795,0.5861125999945216,0.43477151001570746,-4.5154069677296516,4.5154069677296516,0.22146398035586157,0.43477151001570746,0.5048020009259576,0.2548250601388505,-1.3671780079270979
399757.286594239,0.4191979570314288,0.5035238889977336,4.858352466834459,4.858352466834459,0.20583109332361116,0.4191979570314288,0.45943028370403477,0.21107618558436986,-1.5555361415556024
399982.187333543,0.5588594430009834,0.711977232946083,13.094003237098114,13.094003237098114,0.07637083800061893,0.5588594430009834,0.6307893466392955,0.39789519983362936,-0.9215666253726391
400035.031927742,1.063592845981475,0.9079493709723465,-55.59056344764466,55.59056344764466,0.017988664585884304,0.9079493709723465,0.9826944873558455,0.965688455479568,-0.034914006642626554
400612.539189731,0.8286959109827876,0.7109486240078695,18.888460080740817,18.888460080740817,0.052942378347699555,0.7109486240078695,0.7675677283693999,0.5891602176341608,-0.5290571159634824
400658.34104123,0.12212270003510639,0.6310070449835621,-3.1409171916972167,3.1409171916972167,0.3183783395001391,0.12212270003510639,0.27759734162013594,0.07706028407456644,-2.563167253383362
401183.294303617,0.5707074719830416,0.6856425790465437,-10.211780622164833,10.211780622164833,0.09792611465129637,0.5707074719830416,0.6255408403706234,0.39130134297158575,-0.9382773176950288
401227.483504797,0.9649037349736318,0.19022614503046498,1.44873500897212,1.44873500897212,0.6902573581827789,0.19022614503046498,0.4284272608384432,0.18354991782953142,-1.6952686167128812
401553.565786234,0.5449784789816476,0.5626279360149056,-5.617283475718683,5.617283475718683,0.1780219930723825,0.5449784789816476,0.5537328930106888,0.30662011680198703,-1.1821457021658888
401584.262744587,0.7395289599662647,0.26501098804874346,-12.552855636262983,12.552855636262983,0.07966314828883848,0.26501098804874346,0.44270001171371054,0.19598330037131945,-1.629725825568678
401672.921524455,0.42139632400358096,0.20063059800304472,-1.7937134701624007,1.7937134701624007,0.5575026427768651,0.20063059800304472,0.2907662230746949,0.08454499648112324,-2.4704713836130923
402771.230309301,0.43605375598417595,0.6877203630283475,9.655647712073472,9.655647712073472,0.10356633027835044,0.43605375598417595,0.547615784437695,0.29988304736531196,-1.2043627224497553
402851.92597513,0.5060394480242394,0.7512285559787415,7.065628084822763,7.065628084822763,0.14153023453754068,0.5060394480242394,0.6165640954576651,0.3801512838075288,-0.9671859902055975
403096.452027501,0.8414170460309833,0.17184908199124038,3.674397779008812,3.674397779008812,0.2721534412286073,0.17184908199124038,0.38025878942136987,0.14459674693220573,-1.9338064665215597
403584.692742699,0.2705997590092011,0.6067530289874412,-3.293745850579985,3.293745850579985,0.3036056955711726,0.2705997590092011,0.40520022633520875,0.1641872234221044,-1.8067478960624754
403895.691623934,0.6279418939957395,0.9601095609832555,-36.034385735541456,36.034385735541456,0.027751270892726207,0.6279418939957395,0.7764618575095904,0.6028930161672434,-0.5060155172870862
404666.076804284,0.6858200299902819,0.1266174410120584,3.010588072736523,3.010588072736523,0.3321610183259093,0.1266174410120584,0.29468080560528986,0.08683677719218265,-2.4437250466807203
405483.518531083,0.25752028299029917,0.4334465519641526,-5.5910506909851465,5.5910506909851465,0.1788572587281979,0.25752028299029917,0.3340977083473905,0.11162127872297799,-2.192643577649322
406115.454250376,0.2642987079452723,0.4332423120504245,-4.197311291610048,4.197311291610048,0.23824775684350294,0.2642987079452723,0.33838644077762586,0.11450538330214968,-2.1671334413537493
406356.795624792,0.32864293799502775,0.3671924060327001,3.1292963760807067,3.1292963760807067,0.3195606551184046,0.32864293799502775,0.34738334895047823,0.12067519112804971,-2.1146527136121014
406693.816726797,0.6047696640016511,0.09353625198127702,1.0846853616397623,1.0846853616397623,0.9219263349219169,0.09353625198127702,0.23784004642341178,0.05656788768269067,-2.8723138102094863
406766.930586034,0.9248120340052992,0.40450147597584873,-10.251908073297235,10.251908073297235,0.09754281767358634,0.40450147597584873,0.6116272007974877,0.37408783275537033,-0.9832646622003379
406787.878831928,0.33860895899124444,0.902343716006726,-12.83475478414263,12.83475478414263,0.07791344804152413,0.33860895899124444,0.552758234971971,0.3055416663293286,-1.1856691223403488
406867.591492275,0.5369875580072403,0.5386161789647304,-7.256975141798206,7.256975141798206,0.1377984601656235,0.5369875580072403,0.5378012519932073,0.28923018664546124,-1.240532414319476
408414.835698216,0.6345479869632982,0.5767930450383574,-6.821979691023566,6.821979691023566,0.14658501568332294,0.5767930450383574,0.6049817068503152,0.36600286562352063,-1.005114116038961
410105.416410029,0.4940944960108027,0.4865140119800344,13.37371399272703,13.37371399272703,0.0747735446222213,0.4865140119800344,0.49028960375625824,0.24038389555146872,-1.4255180687835456
410248.373195401,0.6555771710118279,0.3756685970001854,7.233106564517292,7.233106564517292,0.1382531822364677,0.3756685970001854,0.49626581189858726,0.246279756059364,-1.40128716944082
411666.848449333,0.7952012380119413,0.30242037103744224,-7.182355987729001,7.182355987729001,0.13923008017264699,0.30242037103744224,0.49039275427865436,0.2404850534490047,-1.4250973391887634
411874.701389285,0.2627117459778674,0.49605212901951745,9.528881353467828,9.528881353467828,0.10494411284028339,0.2627117459778674,0.3609968433528966,0.13031872091075578,-2.0377721297245768
412557.992238038,0.21167841501301154,0.8563722550170496,-2.220295164805541,2.220295164805541,0.4503905678178525,0.21167841501301154,0.42576463169587914,0.1812755216031276,-1.7077371863151458
412918.625074301,0.3185824729735032,0.6243055400555022,-5.611708202571821,5.611708202571821,0.1781988592246661,0.3185824729735032,0.44597399345919303,0.19889280284194033,-1.6149892785836317
413472.569496779,0.7258037609863095,0.6705289459787309,-9.038359323886024,9.038359323886024,0.11063954907803468,0.6705289459787309,0.6976191158802552,0.4866724308415489,-0.7201640088230432
414364.479339806,0.7300677970051765,0.39062404801370576,6.083789326854425,6.083789326854425,0.16437124073082296,0.39062404801370576,0.5340243797717577,0.2851820381906105,-1.2546275721216174
414773.629060992,0.7410469349706545,1.0531917900079861,-42.0091127573437,42.0091127573437,0.02380435896792864,0.7410469349706545,0.8834390459571477,0.7804645479216754,-0.24786596232390318
415487.552951515,0.592275378992781,0.5915736749884672,11.935607674360108,11.935607674360108,0.08378291472734856,0.5915736749884672,0.5919244230101903,0.3503745225559467,-1.0487526321639806
416446.329891497,0.37452900595963,0.9143923450028524,5.253676020599908,5.253676020599908,0.19034291343412754,0.37452900595963,0.5852063362874785,0.3424664560310134,-1.071581564671736
416937.053196728,0.3400201940094121,0.9304834909853525,-5.293034610075548,5.293034610075548,0.18892753848547514,0.3400201940094121,0.562479490406001,0.3163831771273946,-1.1508012141374824
416989.861683096,0.7068311789771542,0.6322904709959403,7.551716269819422,7.551716269819422,0.13242022929231584,0.6322904709959403,0.668522713952249,0.4469226190700806,-0.8053698110541715
417136.342440416,0.23040524497628212,0.5950589550193399,-3.6154946618631083,3.6154946618631083,0.27658732580860396,0.23040524497628212,0.37027652410943024,0.13710470430656146,-1.987010380044401
418493.466947075,0.7848021590034477,0.35840165201807395,-7.454848452080069,7.454848452080069,0.13414088917139258,0.35840165201807395,0.5303530807812724,0.2812743902941868,-1.268424608177562
421080.071412432,0.7512066119816154,0.32829656201647595,-4.59402155997417,4.59402155997417,0.2176742069981976,0.32829656201647595,0.49660703587203553,0.2466185480776092,-1.3999124758427481
422686.428351487,0.4767873559612781,0.7783423910150304,-10.835927081604371,10.835927081604371,0.09228559702082635,0.4767873559612781,0.6091829040974768,0.3711038106446356,-0.9912734424567575
423027.72514501,0.7897001439705491,0.485815022024326,6.9297114296556055,6.9297114296556055,0.14430615331549212,0.485815022024326,0.6193934071619311,0.38364819283566576,-0.9580293108200568
423122.558469673,0.3408223099540919,1.3276160630048253,-16.84223328057802,16.84223328057802,0.05937454869201766,0.3408223099540919,0.6726672084511491,0.4524811733254618,-0.7930091226182878
423812.556196024,0.4627297249971889,0.4528063189936802,-8.39714836874024,8.39714836874024,0.11908804704733619,0.4528063189936802,0.4577411314978533,0.20952694346493503,-1.5629029394647882
423964.230097503,0.39261209598043934,0.7570846290327609,11.817534156730384,11.817534156730384,0.08462002197222124,0.39261209598043934,0.5451977467296849,0.2972405830391256,-1.2132134241851515
424456.800203401,0.6272389070363715,0.29066387697821483,-10.551993826197778,10.551993826197778,0.09476881966299748,0.29066387697821483,0.4269844171755801,0.18231569251076982,-1.7020155203068588
424730.187668635,0.6976360089611262,0.20761866500834003,-4.596828471507123,4.596828471507123,0.21754129095709734,0.20761866500834003,0.3805814720165124,0.14484225684225538,-1.9321100125832267
424783.543592081,0.8948110630153678,0.3953364620101638,-13.123939345017478,13.123939345017478,0.07619663377822997,0.3953364620101638,0.5947700730702994,0.35375143982004925,-1.0391607598702892
425218.795559832,0.5564168710261583,0.4483521899674088,8.55992693395951,8.55992693395951,0.11682342708238942,0.4483521899674088,0.4994704422279574,0.24947072265939133,-1.3884137147264513
425319.996170104,1.056707104027737,0.4898721069912426,-14.151891626810905,14.151891626810905,0.07066193173112559,0.4898721069912426,0.7194799062674938,0.5176513355226817,-0.6584533608010033
426374.183814641,0.16467056196415797,0.5887841160292737,2.169190807478537,2.169190807478537,0.46100140040810794,0.16467056196415797,0.31137663891517375,0.09695541126211049,-2.3335040838731422
426417.003354672,0.3653860989725217,0.8413445759797469,7.27953103574912,7.27953103574912,0.13737148658190895,0.3653860989725217,0.5544507304611747,0.3074156125089301,-1.1795546602638731
426954.211498418,0.3291382830357179,0.6951889769989066,-5.558991817814079,5.558991817814079,0.17988873392391905,0.3291382830357179,0.47834433860429176,0.2288133062747773,-1.4748488643721798
426990.066667194,0.7631308300187811,0.41064069501589984,7.880854783172417,7.880854783172417,0.12688978892686215,0.41064069501589984,0.5597969046243225,0.3133725744269728,-1.1603624626948703
427927.863126665,0.9343484740238637,0.5698735549813136,-34.71458013599153,34.71458013599153,0.028806340047397423,0.5698735549813136,0.7296989012485525,0.5324604864833448,-0.6302465879389401
428552.747256759,0.41853999998420477,0.5836882070288993,15.575100138358685,15.575100138358685,0.06420504466210004,0.41853999998420477,0.49426396000584144,0.24429686216065605,-1.4093711450061854
428951.018966771,0.597419357043691,0.7837288309819996,28.90987617547248,28.90987617547248,0.034590255382982694,0.597419357043691,0.6842622116571029,0.4682147743018698,-0.7588281688873745
428973.121921385,0.09285699797328562,0.7420775649952702,-1.392224026306206,1.392224026306206,0.7182752065076485,0.09285699797328562,0.2625016094213263,0.06890709494878654,-2.6749961316807838
429481.605413754,0.47999732301104814,0.8981052919989452,7.705915440961123,7.705915440961123,0.12977043514965883,0.47999732301104814,0.6565730240739025,0.4310881359415494,-0.8414427180402418
431196.122684018,0.6991125509957783,0.6366050720098428,8.706781539395912,8.706781539395912,0.11485300228049379,0.6366050720098428,0.6671271212217746,0.44505859586965235,-0.8095493293728566
433114.095997526,0.5753519340069033,0.7299625459709205,17.47417320586357,17.47417320586357,0.05722731417498161,0.5753519340069033,0.6480627767253511,0.41998536257697217,-0.8675354193192427
433699.510209287,0.7218277750071138,0.5530110269901343,15.380197320571275,15.380197320571275,0.06501867168261119,0.5530110269901343,0.6318059189076085,0.39917871916668757,-0.9183460446664699
435161.53315502,0.7604244409594685,0.3306153890443966,-15.451030831928302,15.451030831928302,0.064720600902147,0.3306153890443966,0.5014060454229511,0.2514080223866825,-1.3806780724891379
435910.87209345,0.3243997799581848,0.670200732012745,-6.875387839932827,6.875387839932827,0.1454463403783444,0.3243997799581848,0.4662756373570775,0.21741296999274887,-1.5259566464943284
438693.074724546,0.2483330270042643,0.5940020820125937,3.7170803274631545,3.7170803274631545,0.26902835341265907,0.2483330270042643,0.38407074227676163,0.14751033507302266,-1.9138570373652517
438946.545480396,0.42634450999321416,0.6930794959771447,6.332432890714655,6.332432890714655,0.1579171887421524,0.42634450999321416,0.5435905058945747,0.2954906380987196,-1.219118124198872
440033.586510226,0.5439142700051889,0.3850029949680902,4.5571338472989105,4.5571338472989105,0.21943617052036266,0.3850029949680902,0.4576118693367559,0.20940862295788018,-1.563467802034043
440259.121843763,0.5853281560121104,0.39692721102619544,6.767610768936046,6.767610768936046,0.1477626350188595,0.39692721102619544,0.4820089962863689,0.2323326725009928,-1.45958500122235
441023.399834747,0.3732280890108086,0.6814378979615867,7.219998517177854,7.219998517177854,0.1385041835702314,0.3732280890108086,0.504313161077267,0.2543317644357454,-1.36911570505161
441554.634681749,0.30538769700797275,0.28554355300730094,-2.6808744256042583,2.6808744256042583,0.37301262246724,0.28554355300730094,0.2952989807777427,0.08720148804837363,-2.439533883437878
441813.557436541,0.8092495439923368,0.2216731309890747,-11.06285247962841,11.06285247962841,0.09039260008586764,0.2216731309890747,0.4235432447439839,0.17938888016826227,-1.7181993147329975
442505.450726571,0.49741198000265285,0.26143146795220673,5.722090964181425,5.722090964181425,0.17476129028002182,0.26143146795220673,0.3606094065732441,0.13003914410910725,-2.0399197653190364
443467.607494279,0.6468724539736286,0.2563579670386389,-4.806893174342146,4.806893174342146,0.20803457945304898,0.2563579670386389,0.4072234119423574,0.16583090723397492,-1.7967866409034898
443874.229436117,0.09133287001168355,0.549589422007557,1.7131865679255518,1.7131865679255518,0.5837075883748442,0.09133287001168355,0.2240436993981587,0.0501955792400125,-2.991828319110181
445934.620332613,0.5743463750113733,0.300067443982698,3.2953564588777575,3.2953564588777575,0.30345730802686904,0.300067443982698,0.4151417212355209,0.17234264871039093,-1.7582706401903783
446268.383409086,0.3245613999897614,0.5892212760518305,5.7609231936200365,5.7609231936200365,0.17358328975943563,0.3245613999897614,0.4373082234067132,0.19123848225913578,-1.6542340315706414
447220.642887968,0.14526705699972808,0.523396558011882,-1.6330557819138491,1.6330557819138491,0.6123489540743406,0.14526705699972808,0.2757395104553817,0.07603227762617355,-2.5765973232501587
448487.589343782,0.41641264100326225,0.8252410429995507,18.360860645938374,18.360860645938374,0.05446367788980584,0.41641264100326225,0.5862088383671211,0.3436408021797296,-1.0681583468542515
449547.50591442,0.7919907349860296,0.4844744660076685,-17.042746306751702,17.042746306751702,0.058675989303662704,0.4844744660076685,0.6194346522558918,0.3836992884153776,-0.9578961362647588
450649.650318917,0.4977870149887167,0.813861093018204,-13.921207689005845,13.921207689005845,0.07183284829445806,0.4977870149887167,0.6364978272617952,0.405129484108986,-0.9035485491238316
450917.287013213,0.21585626696469262,0.5038760690367781,-2.856853676298,2.856853676298,0.3500354282393039,0.21585626696469262,0.32979509892526093,0.10876480727512265,-2.218567459430416
451201.178619648,0.37368784699356183,0.7060262620216236,4.66972070815173,4.66972070815173,0.2141455694029716,0.37368784699356183,0.5136471880345232,0.26383343377577284,-1.3324373076251228
451999.219466956,0.3360585939954035,0.9268162660300732,-5.6053032126644124,5.6053032126644124,0.1784024810184465,0.3360585939954035,0.5580901103353617,0.31146457125413624,-1.1664696831648296
452864.211624142,0.5598016410367563,0.7471190139767714,30.608355397850765,30.608355397850765,0.03267081772286979,0.5598016410367563,0.6467135765344345,0.41823845007395993,-0.8717035543824313
453555.832342936,0.45515887200599536,0.2295501430053264,-4.707029698687578,4.707029698687578,0.21244820279736532,0.2295501430053264,0.32323642146131876,0.10448178415911928,-2.25874253703857
453567.89170108,0.3090442460379563,0.6897399869631045,-4.7453619115157695,4.7453619115157695,0.21073208295730994,0.3090442460379563,0.46169272707423326,0.21316017423324243,-1.5457114041714424
453638.224739361,0.36423697095597163,0.7370118730468675,4.103851426636421,4.103851426636421,0.24367353883949333,0.36423697095597163,0.5181186854352757,0.26844697219717817,-1.3151018810105488
454500.974041245,0.3255195210222155,0.28943584399530664,1.7257746354812071,1.7257746354812071,0.579449934794739,0.28943584399530664,0.3069479064988274,0.0942170173040129,-2.3621544629295084
454594.945304505,0.5998111499939114,0.483370753005147,12.473008924490289,12.473008924490289,0.080173116691718,0.483370753005147,0.5384525673013735,0.2899311672334401,-1.238111738542071
454821.904918364,0.5905787349911407,0.5031721729901619,14.10240968102143,14.10240968102143,0.0709098673644241,0.5031721729901619,0.545126393974162,0.2971627854072732,-1.2134751913164514
455025.07600926,0.4953029180178419,0.9367190710036084,11.661032001919114,11.661032001919114,0.08575570325468836,0.4953029180178419,0.681145864871137,0.46395968923104924,-0.7679576071870986
455885.947942782,0.29302216903306544,0.7985713990055956,-4.531050439661669,4.531050439661669,0.22069937497201408,0.29302216903306544,0.4837345588898825,0.23399912346438917,-1.4524379095101303
456663.338356977,0.9506548710050993,0.175140691048,-5.124144067484758,5.124144067484758,0.19515454421851589,0.175140691048,0.4080420947108036,0.1664983510559804,-1.7927698731783646
456963.797573501,0.4375119390315376,0.776422557013575,-14.008315432976309,14.008315432976309,0.07138617093429718,0.4375119390315376,0.5828328563377615,0.33969413842683377,-1.0797096591106767
457302.855939623,0.6065319280023687,0.4814070299617015,-8.86318415111327,8.86318415111327,0.11282626908687143,0.4814070299617015,0.5403598190433526,0.29198873403656483,-1.231040059524721
458324.438007638,0.3763728449703194,0.5945151600171812,6.881224475952097,6.881224475952097,0.14532297318518134,0.3763728449703194,0.47303209421100717,0.22375936215365116,-1.497184080675034
458370.473935737,0.4230013519991189,0.7353995250305161,9.13213871904275,9.13213871904275,0.1095033738279462,0.4230013519991189,0.5577409733446327,0.3110749933474182,-1.1677212597062234
458799.06168566,0.21300910698482767,0.356628094043117,2.613242428382082,2.613242428382082,0.38266637229639766,0.21300910698482767,0.27561754631703966,0.07596503183782549,-2.577482151974727
458917.440886558,0.37822851695818827,0.7832757860305719,-6.57066025095644,6.57066025095644,0.15219170704411902,0.37822851695818827,0.5442951762780949,0.29625723891960243,-1.2165271516596765
459209.891621978,0.6110074690077454,0.5669750859960914,16.87984499173414,16.87984499173414,0.05924225018000392,0.5669750859960914,0.5885796567032542,0.3464260122849206,-1.0600860119119384
459651.113087831,0.35648402001243085,0.6134714449872263,-5.418962542526251,5.418962542526251,0.18453716779777052,0.35648402001243085,0.46764598455656736,0.21869276687188124,-1.5200874251344998
460120.283407863,0.4371979800052941,0.524556617019698,-7.4295059874912175,7.4295059874912175,0.13459845132148257,0.4371979800052941,0.47888943751081275,0.22933509335942265,-1.4725710552139861
460551.50529269,0.5962367150350474,0.48178003198700026,-16.00564458766176,16.00564458766176,0.062477958605357764,0.48178003198700026,0.5359616997896482,0.2872549436414091,-1.247385152161474
461362.809060633,0.5602200819994323,0.5959965779911727,10.94651582767472,10.94651582767472,0.09135326854155949,0.5602200819994323,0.5778315081350236,0.3338892517935958,-1.0969459224470226
461462.814021618,0.2609885379788466,0.7486671610386111,-2.370501724057769,2.370501724057769,0.4218516231611187,0.2609885379788466,0.4420334238405969,0.1953935477922408,-1.6327395604291823
461489.423636169,0.31240477797109634,0.7934516330133192,4.636427655673029,4.636427655673029,0.2156832963362261,0.31240477797109634,0.4978735594931004,0.2478780812423298,-1.3948182615897653
462038.855495821,0.7332531620049849,0.29073592799250036,-10.89022046043921,10.89022046043921,0.09182550561145109,0.29073592799250036,0.46171748776600885,0.2131830385089545,-1.5456041465674715
462199.988703542,0.7699092379771173,0.41038439102703705,-9.767715767042384,9.767715767042384,0.10237808141122794,0.41038439102703705,0.5621020670423917,0.31595873377332945,-1.15214366324766
463185.981821635,0.4784501619869843,0.7362706590211019,13.089181561612158,13.089181561612158,0.07639897080599689,0.4784501619869843,0.5935223804330464,0.3522688160749099,-1.0433607128097908
463877.291913529,0.7927525619743392,0.4661379490280524,-19.188560836594682,19.188560836594682,0.05211438254884081,0.4661379490280524,0.6078914815371675,0.36953205332545247,-0.9955177945201199
464398.494174619,0.40259944897843525,0.23853016301291063,-3.296557652710688,3.296557652710688,0.30334673479097857,0.23853016301291063,0.30989048419358434,0.09603211219373416,-2.343072641429564
464653.24992556,0.32463861303403974,1.204191570985131,4.284375092914783,4.284375092914783,0.23340626773172451,0.32463861303403974,0.6252416184419383,0.3909270814318943,-0.9392342288902091
465198.023981325,0.15825855499133468,0.7289709729957394,1.9599426634264203,1.9599426634264203,0.5102190072498219,0.15825855499133468,0.3396555502519177,0.11536589281693298,-2.1596465247725636
465469.855983793,0.9143725389731117,0.25318081403383985,4.470646854984922,4.470646854984922,0.22368127755046593,0.25318081403383985,0.4811461147587096,0.23150158374740137,-1.463168564237775
465589.853544157,0.4769793020095676,0.6186964269727468,-16.196788353115803,16.196788353115803,0.06174063513076827,0.4769793020095676,0.5432360351571628,0.29510538989327423,-1.2204227325667825
465812.635757607,0.940755289979279,0.570416803995613,14.095407497924416,14.095407497924416,0.07094509329703681,0.570416803995613,0.7325453063476324,0.5366226258519465,-0.6224601766690554
466789.680004084,0.5878427200368606,0.825860857963562,22.38249815140003,22.38249815140003,0.04467776533413675,0.5878427200368606,0.6967612884749522,0.48547629311727564,-0.7226248222735067
467403.116596794,0.5282630439614877,0.4266143760178238,-9.87392573490219,9.87392573490219,0.10127684032149609,0.4266143760178238,0.4747258249483656,0.2253646088729063,-1.4900357044654107
468310.119522612,0.3411711510270834,0.4176450719824061,-10.15050351434732,10.15050351434732,0.09851728030895619,0.3411711510270834,0.3774764230107976,0.1424884499290266,-1.9484943356880522
468914.028482115,0.368830859020818,0.5419225039659068,-3.994078139023878,3.994078139023878,0.2503706650677576,0.368830859020818,0.44707688674372115,0.19987774266045807,-1.6100493860436984
471193.181570455,0.7392539130523801,0.8480056059779599,46.509963911513765,46.509963911513765,0.021500769209421924,0.7392539130523801,0.7917647772599901,0.6268914625095616,-0.4669818593791533
472670.644404993,0.4962306770030409,0.48051221104105935,11.637844794876594,11.637844794876594,0.08592656266048819,0.48051221104105935,0.48830820164434363,0.23844489979313294,-1.4336170234658843
473049.503509025,0.4879904729896225,0.3295145070296712,-4.597431708712584,4.597431708712584,0.21751274697673093,0.3295145070296712,0.4009986784795575,0.16079994014235155,-1.8275942944863979
