k,Im_rho_0,Re_eps,Im_eps,delta_Re,delta_Im,Ck_Re,Ck_Im
201,4577.859111431,0.5000027814863154,4577.859099011905,2.7814863153841074e-06,-1.2419095583027229e-05,0.33405396579717705,-1.4915220356033088
202,4581.894187213,0.4999980227779718,4581.8941886585,-1.977222028215486e-06,1.4454999472945929e-06,-0.23746255954371287,0.17360322331360703
203,4593.836891986,0.4999956832133364,4593.836883598069,-4.316786663627337e-06,-8.387931302422658e-06,-0.5184421352387416,-1.0073828876708408
204,4615.536616092,0.5000058368007176,4615.536625975132,5.836800717640145e-06,9.883131497190334e-06,0.7009944347061231,1.1869550653084933
205,4673.282690521,0.500005799880967,4673.282694311099,5.799880967050086e-06,3.7900981624261476e-06,0.6965604063836977,0.4551873273351723
206,4687.072177975,0.5000105632367351,4687.072153464577,1.056323673509496e-05,-2.451042291795602e-05,1.26863508315539,-2.9436794040018626
207,4705.482138783,0.4999962676578759,4705.48214382806,-3.7323421240853527e-06,5.045059879194014e-06,-0.4482508798862795,0.6059070832049929
208,4706.468570903,0.49999276831794914,4706.468569387912,-7.231682050856669e-06,-1.515088115411345e-06,-0.8685184087052856,-0.18196069874082355
209,4714.997962825,0.5000030495859119,4714.9979560648535,3.0495859119072932e-06,-6.760146789019927e-06,0.3662524824506108,-0.8118874544710126
210,4720.386694376,0.5000046010703473,4720.386692425309,4.601070347276526e-06,-1.9506915123201907e-06,0.552584345973051,-0.2342762688183369
211,4734.527817833,0.5000066524022163,4734.527811404005,6.6524022163116925e-06,-6.428995220630895e-06,0.798947429705391,-0.772116453589768
212,4772.057494829,0.5000029505743385,4772.057496665842,2.950574338522749e-06,1.836842784541659e-06,0.35436128292682034,0.22060314060446332
213,4773.439797772,0.49999420892781915,4773.43979683142,-5.791072180849621e-06,-9.405803211848252e-07,-0.6955024792071915,-0.1129628374242724
214,4780.479123091,0.49996049103190354,4780.479143297784,-3.9508968096457764e-05,2.0206784029142e-05,-4.744990979886692,2.4268163045086877
215,4794.286764715,0.5000022980417218,4794.286760607999,2.298041721804367e-06,-4.107000677322503e-06,0.275992711698857,-0.49324702990739494
216,4842.043504688,0.4999971932907463,4842.043514745434,-2.8067092536776528e-06,1.005743342830101e-05,-0.33708321764695753,1.2078885680230615
217,4882.890785936,0.4999981006394554,4882.890779340689,-1.8993605446215867e-06,-6.595310878765304e-06,-0.22811146648474803,-0.7920908122147516
218,4888.175610835,0.5000013119100473,4888.175614475283,1.3119100472636092e-06,3.6402825571713038e-06,0.15755919834430354,0.4371946099894557
219,4888.908079345,0.4999998298597052,4888.90807945102,-1.701402947973385e-07,1.0601979738567024e-07,-0.020433693994681045,0.012732880824835386
220,4890.214451318,0.4999953241564304,4890.214462248788,-4.675843569612592e-06,1.0930787539109588e-05,-0.5615645416758465,1.3127775989872796
221,4891.783056076,0.5000063338512487,4891.783053456937,6.333851248707667e-06,-2.6190637072431855e-06,0.7606897494687159,-0.3145471589204001
222,4899.161200689,0.5000046894409501,4899.16120272932,4.689440950111923e-06,2.040320396190509e-06,0.5631975746536223,0.2450406159018565
223,4925.077606689,0.4999893941287272,4925.077610170562,-1.0605871272773015e-05,3.481562089291401e-06,-1.2737554521870516,0.4181324267763979
224,4948.389808797,0.4999859568219279,4948.389819474942,-1.4043178072076223e-05,1.0677941645553801e-05,-1.6865728590597766,1.2824110381271097
225,4956.466055279,0.4999956387607443,4956.466053180154,-4.361239255679106e-06,-2.098846380249597e-06,-0.5237808509400291,-0.2520695331282283
226,4964.307031405,0.49998686358881056,4964.3070311366455,-1.3136411189440533e-05,-2.6835459721041843e-07,-1.5776709847191994,-0.032229142003046274
227,4972.713491617,0.5000079317197391,4972.7134886230415,7.931719739118215e-06,-2.9939583328086883e-06,0.9525922956332404,-0.35957166101251614
228,4974.430478147,0.4999937655478825,4974.430479715736,-6.2344521175039525e-06,1.5687355698901229e-06,-0.7487520046048483,0.18840370902077327
229,5014.238442054,0.4999972679386001,5014.238438778553,-2.732061399890462e-06,-3.2754469430074096e-06,-0.3281180785923671,-0.39337818597851554
230,5026.185476882,0.4999937403775662,5026.185463238328,-6.2596224337796436e-06,-1.3643671991303563e-05,-0.7517749365983507,-1.638592543678011
231,5042.492149716,0.4999830646544076,5042.492142569928,-1.6935345592383744e-05,-7.146072675823234e-06,-2.0339195364692237,-0.858236800961554
232,5098.956789006,0.5000103828617757,5098.956791923454,1.0382861775681818e-05,2.917454366979655e-06,1.2469722152889542,0.3503836045971204
233,5101.034063049,0.5000090685145943,5101.034052014775,9.06851459425706e-06,-1.1034225281036925e-05,1.0891203193580372,-1.3252003773100844
234,5137.206291398,0.5000018467442774,5137.206289642493,1.8467442773895115e-06,-1.755506673362106e-06,0.22179230085121462,-0.21083474794627488
235,5139.121530962,0.5000036333473296,5139.12155102043,3.6333473295568908e-06,2.0058429981872905e-05,0.43636169548777826,2.408999118942035
236,5155.493362582,0.5000094508723545,5155.4933447509875,9.450872354488382e-06,-1.7831012883107178e-05,1.1350411371065008,-2.141488359959789
237,5224.457463497,0.5000076626776502,5224.457465088264,7.662677650177585e-06,1.5912637536530383e-06,0.9202805865013682,0.1911093233128825
238,5246.279250857,0.5000095256232828,5246.279240525534,9.525623282824469e-06,-1.0331466000934597e-05,1.1440186553202627,-1.2407996296880228
239,5270.886227526,0.49999799334312234,5270.886233923787,-2.0066568776622162e-06,6.397786819434259e-06,-0.24099765807572385,0.7683683531126007
240,5278.379390382,0.5000045028195246,5278.379388455681,4.502819524576651e-06,-1.9263188733020797e-06,0.5407845119116002,-0.2313491371348511
241,5289.35324522,0.5000050934317629,5289.353242993521,5.0934317629147685e-06,-2.2264785002334975e-06,0.6117165022557447,-0.2673980341558651
242,5302.98145422,0.4999959185426129,5302.981473291791,-4.081457387117293e-06,1.9071791030000895e-05,-0.49017930408564114,2.2905046820433586
243,5314.439426792,0.5000070287682283,5314.43943590292,7.0287682283343145e-06,9.11092047317652e-06,0.8441486439670052,1.0942132266816542
244,5329.377158593,0.49999824475850896,5329.377157993041,-1.7552414910415592e-06,-5.999590939609334e-07,-0.21080289979180147,-0.07205453916678871
245,5344.507532612,0.5000078885001625,5344.507532454766,7.888500162533951e-06,-1.572343535372056e-07,0.9474016639633326,-0.01888370223795459
246,5352.900178207,0.5000046165873172,5352.900178185065,4.61658731720771e-06,-2.1935193217359483e-08,0.5544479198881905,-0.0026343966692406267
247,5386.311049248,0.5000057764640791,5386.31104160182,5.776464079065846e-06,-7.646180165465921e-06,0.6937480595263724,-0.9182992536567203
248,5397.261960158,0.49999364143368596,5397.261926488356,-6.358566314035308e-06,-3.3669643926259596e-05,-0.7636580062391953,-4.043693480833337
249,5451.30940766,0.5000281055864426,5451.309422574142,2.810558644261718e-05,1.4914142411726061e-05,3.3754552593997236,1.791174880690708
250,5454.232766091,0.500004360216178,5454.2327737863425,4.360216178000975e-06,7.695342901570257e-06,0.5236579802453909,0.9242036533563555
251,5475.749436824,0.500006596088403,5475.749425294396,6.596088403032496e-06,-1.1529604307725094e-05,0.792184192169031,-1.3846949459235116
252,5483.473148968,0.4999914511279958,5483.473121104554,-8.54887200418819e-06,-2.7863446121045854e-05,-1.0267117189455448,-3.346374427956145
253,5487.814448203,0.4999876716204766,5487.814443515483,-1.2328379523418587e-05,-4.687517503043637e-06,-1.4806271197066705,-0.5629665704176468
254,5489.53988631,0.5000052960054818,5489.539889843714,5.296005481825183e-06,3.5337143344804645e-06,0.6360454208608904,0.42439586378641514
255,5513.109958055,0.5000031704199366,5513.109962510843,3.1704199365822916e-06,4.4558428271557204e-06,0.38076453844120195,0.5351426534610585
256,5515.501482956,0.500006731869385,5515.501477147872,6.7318693850459965e-06,-5.808127752970904e-06,0.8084913640830447,-0.6975508378399636
257,5522.249630993,0.4999938642045786,5522.249637879399,-6.135795421413626e-06,6.886399205541238e-06,-0.7369034255199393,0.8270502543730488
258,5551.92991175,0.4999993156761364,5551.92992870938,-6.843238635756421e-07,1.6959379536274355e-05,-0.08218667093658562,2.0368059911772693
259,5561.791548798,0.4999811398620173,5561.79153499384,-1.886013798269026e-05,-1.380415960738901e-05,-2.2650853443906365,-1.6578669597763966
260,5619.268082017,0.5000065217686962,5619.26809458956,6.521768696199359e-06,1.2572560081025586e-05,0.7832584632638847,1.5099529816345296
261,5623.777120107,0.4999977872457043,5623.77709743685,-2.212754295682906e-06,-2.2670149519399274e-05,-0.2657497697253771,-2.7226642497877975
262,5632.197465154,0.49998809409973577,5632.197461519373,-1.1905900264230773e-05,-3.6346273191156797e-06,-1.4298877465815314,-0.4365154210646138
263,5638.788714458,0.4999956869966197,5638.788715978329,-4.313003380274072e-06,1.5203286238829605e-06,-0.5179877663637619,0.18259007902145066
264,5658.921215889,0.5000032974875087,5658.921202006802,3.2974875087132816e-06,-1.3882198800274637e-05,0.39602523778737664,-1.6672393955589737
265,5674.814995126,0.49997899095314235,5674.814979086036,-2.1009046857645153e-05,-1.6039964066294488e-05,-2.5231673374046126,-1.9263850330501984
266,5697.172049668,0.5000040153833677,5697.172060761133,4.0153833676948025e-06,1.1093133252870757e-05,0.4822438747066925,1.3322751709192855
267,5700.983872396,0.4999870280985998,5700.983858026252,-1.2971901400204988e-05,-1.4369747987075243e-05,-1.5579135092994425,-1.7257936075538798
268,5726.233386879,0.49998770660383096,5726.233380971533,-1.2293396169038573e-05,-5.907467311772052e-06,-1.476425650800318,-0.709481428112698
269,5732.341189147,0.5000011882802777,5732.341200640972,1.1882802777307688e-06,1.1493972124299034e-05,0.1427113759499902,1.3804155532413858
270,5767.985095808,0.49999321003496267,5767.985103189427,-6.789965037334866e-06,7.3814271672745235e-06,-0.8154685988568893,0.8865026604060661
271,5773.085986223,0.5000081367528006,5773.085979303004,8.136752800647074e-06,-6.91999593982473e-06,0.9772165790404351,-0.8310851914723832
272,5778.091121756,0.49999943088935084,5778.091121024059,-5.691106491623188e-07,-7.319404176087119e-07,-0.06834966912423039,-0.08790537558178388
273,5779.005201101,0.500002759174316,5779.00520327933,2.759174316024904e-06,2.1783298507216386e-06,0.3313743150544853,0.2616154253296938
274,5785.212894536,0.5000122533447128,5785.212892642938,1.2253344712775949e-05,-1.8930622900370508e-06,1.471615507487197,-0.22735505186213145
275,5790.692267029,0.500003370300412,5790.692272979637,3.370300411975613e-06,5.950637387286406e-06,0.404770000960022,0.7146661147493252
276,5794.668781596,0.4999776055075848,5794.668778052919,-2.2394492415200862e-05,-3.543081220414024e-06,-2.689558083365789,-0.4255208182310834
277,5805.820188754,0.5000070304716385,5805.820191128896,7.030471638524993e-06,2.3748962121317163e-06,0.8443532219749674,0.28522286578632244
278,5820.323072484,0.4999981350679848,5820.3230706032,-1.8649320152053228e-06,-1.8807995729730465e-06,-0.22397663154975053,-0.22588231074382267
279,5864.656763606,0.5000174398990168,5864.65677382974,1.743989901681342e-05,1.02237399914884e-05,2.0945159418712773,1.227861834353216
280,5865.522792511,0.4999760707710198,5865.522801041172,-2.3929228980201778e-05,8.530171726306435e-06,-2.8738785429549254,1.024465832653256
281,5873.387593706,0.4999944162725423,5873.387592733819,-5.583727457680876e-06,-9.721816240926273e-07,-0.6706005673485772,-0.11675812503806438
282,5894.544410864,0.500000042208428,5894.54440342627,4.2208427974976814e-08,-7.437730346282478e-06,0.005069193645541413,-0.8932646207761635
283,5911.489176577,0.5000053157533021,5911.489182814095,5.315753302093107e-06,6.237095476535615e-06,0.638417116036906,0.7490694696100394
284,5917.975417962,0.5000074596217878,5917.975410530887,7.4596217878308835e-06,-7.43111377232708e-06,0.8958937629099266,-0.8924699762878674
285,5920.055550869,0.49999838794952944,5920.05557800024,-1.6120504705563476e-06,2.7131239221489523e-05,-0.19360578902585324,3.2584370481358635
286,5932.736065547,0.49999123873230655,5932.736076193328,-8.761267693446761e-06,1.0646327609720174e-05,-1.0522202472178661,1.2786142213005567
287,5968.178918742,0.49999712638808624,5968.178916721343,-2.8736119137562355e-06,-2.0206571207381785e-06,-0.34511816601180134,-0.24267907448096826
288,5995.024532494,0.4999825873733431,5995.02453956855,-1.7412626656887475e-05,7.074550012475811e-06,-2.0912405563554395,0.849646994424151
289,6007.325565907,0.4999935267734218,6007.325554718404,-6.4732265782074805e-06,-1.1188595635758247e-05,-0.7774285992326672,-1.343740115906301
290,6015.1614673,0.5000137283820142,6015.161459169127,1.372838201418869e-05,-8.13087353890296e-06,1.648766140050222,-0.9765104850752346
291,6022.866086751,0.49999923480270614,6022.866075561649,-7.65197293861597e-07,-1.1189350516360719e-05,-0.09189949604207745,-1.3438307763771304
292,6040.747929474,0.4999973021756553,6040.747934617206,-2.697824344699562e-06,5.143206180946436e-06,-0.32400623953693836,0.6176943643961266
293,6052.439739294,0.49999259631638243,6052.43974967596,-7.4036836175683796e-06,1.0381960237282328e-05,-0.8891756397567495,1.2468639413506637
294,6079.725372515,0.5000037106093257,6079.725376016547,3.7106093256911166e-06,3.5015464163734578e-06,0.4456407906504234,0.42053252620475945
295,6100.713939635,0.4999826114267886,6100.713937009729,-1.7388573211374325e-05,-2.6252710085827857e-06,-2.0883517595203402,-0.3152926501413789
296,6107.888398279,0.4999948685187511,6107.888398315007,-5.131481248921155e-06,3.600689524319023e-08,-0.616286210769742,0.004324395229091816
297,6143.356666103,0.49999265176222873,6143.35664798464,-7.3482377712652536e-06,-1.811835954868002e-05,-0.8825166442613925,-2.1759984320253234
298,6150.87988787,0.49999622406819844,6150.879883948251,-3.775931801563992e-06,-3.9217493394971825e-06,-0.4534859603355423,-0.47099851344786486
299,6158.397686173,0.49999602387613545,6158.397695765735,-3.976123864546377e-06,9.592735295882449e-06,-0.47752884423919684,1.1520787467867037
300,6171.920474772,0.49999966969705434,6171.920477285042,-3.3030294566138707e-07,2.5130420908681117e-06,-0.0396690820668081,0.30181405963659885
301,6179.764681614,0.5000109832676591,6179.764680133171,1.0983267659137042e-05,-1.4808292689849623e-06,1.3190804134658982,-0.177846242577918
302,6234.905356028,0.5000053947111869,6234.905358810376,5.394711186879064e-06,2.7823762138723396e-06,0.6478998858775562,0.3341608417927578
303,6248.617590057,0.5000003706563731,6248.617595651951,3.706563731498136e-07,5.5949512898223475e-06,0.04451549184831952,0.6719485393366337
304,6288.211245409,0.5000042143252741,6288.211242105535,4.214325274087827e-06,-3.3034648367902264e-06,0.5061366159458897,-0.39674310942957397
305,6296.546591928,0.5000051943352103,6296.546591633037,5.194335210290113e-06,-2.94963683700189e-07,0.6238349141177444,-0.035424868985050297
306,6326.550698605,0.4999822291433674,6326.550695428662,-1.777085663262623e-05,-3.176338395860512e-06,-2.134263649225279,-0.3814753399944447
307,6329.665095499,0.4999962610853667,6329.665104254284,-3.7389146332889034e-06,8.75528439792106e-06,-0.4490402322381286,1.0515016588905237
308,6368.43809422,0.4999944639254979,6368.438094438823,-5.536074502099364e-06,2.1882351575186476e-07,-0.6648774909106611,0.026280504362825502
309,6405.178961948,0.5000095518125469,6405.178952498158,9.551812546915173e-06,-9.449841854802798e-06,1.1471639620156153,-1.1349173750355468
310,6413.040420059,0.5000034364751416,6413.040420391308,3.4364751415605355e-06,3.3230753615498543e-07,0.4127175255374875,0.03990983155404524
311,6429.468848693,0.5000001060953044,6429.468850930364,1.0609530443073112e-07,2.2373642423190176e-06,0.012741949151977138,0.26870540183702196
312,6431.981683246,0.5000072524097968,6431.981687997988,7.252409796820736e-06,4.7519879444735125e-06,0.8710077920623188,0.5707094115444313
313,6434.514944025,0.4999986505327502,6434.514940463263,-1.3494672497782467e-06,-3.56173677573679e-06,-0.16206978406060604,-0.4277613333848882
314,6438.740481005,0.5000039759032981,6438.740489640954,3.975903298147898e-06,8.635954145574942e-06,0.4775023544162105,1.0371702045830473
315,6448.246132866,0.5000076126105014,6448.246136710982,7.612610501417372e-06,3.844981620204635e-06,0.9142675676678758,0.4617787804824202
316,6492.190210433,0.4999957460358027,6492.190216706123,-4.2539641972871856e-06,6.273122380662244e-06,-0.5108972144149305,0.7533962678877556
317,6507.137020078,0.5000011816183731,6507.137048248918,1.1816183731472307e-06,2.8170918085379526e-05,0.1419112872946606,3.3833015300198945
318,6552.822686786,0.49999719990686986,6552.822682798229,-2.800093130139736e-06,-3.987771378888283e-06,-0.3362886272533895,-0.47892770007252344
319,6578.668340545,0.4999888470946277,6578.6683479434705,-1.115290537229141e-05,7.3984701884910464e-06,-1.3394537478643296,0.8885495116866408
320,6598.340695484,0.49999465368912605,6598.340703356078,-5.346310873954874e-06,7.872077731008176e-06,-0.6420870525054396,0.9454293449377543
